time,SP500RET
1991-04-19,-0.011026954
1991-04-22,-0.008495117
1991-04-23,0.002124006
1991-04-24,0.002616022
1991-04-25,-0.009212543
1991-04-26,-0.000606644
1991-04-29,-0.014242681
1991-04-30,0.004485989
1991-05-01,0.013101838
1991-05-02,0.000604619
1991-05-03,0.000735565
1991-05-06,-0.001892546
1991-05-07,-0.007288123
1991-05-08,0.003148859
1991-05-09,0.012445025
1991-05-10,-0.019790103
1991-05-13,0.002710965
1991-05-14,-0.013736553
1991-05-15,-0.008241174
1991-05-16,0.009773824
1991-05-17,0.000537216
1991-05-20,-0.000295433
1991-05-21,0.008212665
1991-05-22,0.002235411
1991-05-23,-0.003274981
1991-05-24,0.006724725
1991-05-28,0.01171945
1991-05-29,0.002223008
1991-05-30,0.010834793
1991-05-31,0.007389418
1991-06-03,-0.00455078
1991-06-04,-0.000824955
1991-06-05,-0.006857939
1991-06-06,-0.003798527
1991-06-07,-0.01100842
1991-06-10,-0.00226913
1991-06-11,0.006529604
1991-06-12,-0.011614226
1991-06-13,0.002598506
1991-06-14,0.012264603
1991-06-17,-0.005666183
1991-06-18,-0.004059474
1991-06-19,-0.009287828
1991-06-20,0.000879402
1991-06-21,0.006187202
1991-06-24,-0.018192277
1991-06-25,-0.000782103
1991-06-26,0.002532875
1991-06-27,0.007533649
1991-06-28,-0.008691508
1991-07-01,0.018049297
1991-07-02,-0.001191438
1991-07-03,-0.011028348
1991-07-05,0.002006931
1991-07-08,0.010265775
1991-07-09,-0.004853799
1991-07-10,-0.000984239
1991-07-11,0.003268194
1991-07-12,0.008663322
1991-07-15,0.005612099
1991-07-16,-0.002225336
1991-07-17,-0.00094399
1991-07-18,0.010932207
1991-07-19,-0.002988607
1991-07-22,-0.003493681
1991-07-23,-0.009077853
1991-07-24,-0.002057885
1991-07-25,0.006108497
1991-07-26,-7.88E-05
1991-07-29,0.005810926
1991-07-30,0.009196781
1991-07-31,0.002892191
1991-08-01,-0.001780806
1991-08-02,0.000154979
1991-08-05,-0.005490535
1991-08-06,0.014336054
1991-08-07,-0.000153614
1991-08-08,-0.003179979
1991-08-09,-0.005666905
1991-08-12,0.002322162
1991-08-13,0.00411502
1991-08-14,0.000718391
1991-08-15,-0.001462983
1991-08-16,-0.009678619
1991-08-19,-0.023910331
1991-08-20,0.007831764
1991-08-21,0.02898829
1991-08-22,0.001892777
1991-08-23,0.007231095
1991-08-26,-0.000812162
1991-08-27,-0.002007854
1991-08-28,0.009066796
1991-08-29,-0.000428692
1991-08-30,-0.002626596
1991-09-03,-0.008329361
1991-09-04,-0.005574607
1991-09-05,-0.002130637
1991-09-06,-0.000102796
1991-09-09,-0.001363046
1991-09-10,-0.01037351
1991-09-11,0.00137725
1991-09-12,0.005825787
1991-09-13,-0.009728586
1991-09-16,0.005692985
1991-09-17,-0.000726066
1991-09-18,0.003728449
1991-09-19,0.001601033
1991-09-20,0.000928457
1991-09-23,-0.005169039
1991-09-24,0.004627543
1991-09-25,-0.00214307
1991-09-26,-0.001008573
1991-09-27,-0.001527726
1991-09-30,0.005066181
1991-10-01,0.003448901
1991-10-02,-0.002418132
1991-10-03,-0.009809456
1991-10-04,-0.008410435
1991-10-07,-0.004600731
1991-10-08,0.003078261
1991-10-09,-0.010218315
1991-10-10,0.009903032
1991-10-11,0.002362206
1991-10-14,0.013074465
1991-10-15,0.01167889
1991-10-16,0.004567441
1991-10-17,-0.002242839
1991-10-18,0.0014788
1991-10-21,-0.006338517
1991-10-22,-0.005630921
1991-10-23,0.000283589
1991-10-24,-0.007425553
1991-10-25,-0.002261886
1991-10-28,0.013751962
1991-10-29,0.005019217
1991-10-30,0.003773397
1991-10-31,-0.001298685
1991-11-01,-0.002883501
1991-11-04,-0.002661209
1991-11-05,-0.004030866
1991-11-06,0.003236249
1991-11-07,0.009570184
1991-11-08,-0.002110322
1991-11-11,0.000585234
1991-11-12,0.009166246
1991-11-13,0.001687339
1991-11-14,-0.00065445
1991-11-15,-0.037271714
1991-11-18,0.006824187
1991-11-19,-0.015222746
1991-11-20,-0.002348441
1991-11-21,0.004033805
1991-11-22,-0.01036772
1991-11-25,-0.002129133
1991-11-26,0.006956088
1991-11-27,-0.003737529
1991-11-29,-0.00353832
1991-12-02,0.016336173
1991-12-03,-0.00115431
1991-12-04,-0.002338936
1991-12-05,-0.007076311
1991-12-06,0.004520887
1991-12-09,-0.002218233
1991-12-10,-0.00095218
1991-12-11,-0.000529381
1991-12-12,0.010141674
1991-12-13,0.007623859
1991-12-16,-2.60E-05
1991-12-17,-0.004483845
1991-12-18,0.001931561
1991-12-19,-0.002506529
1991-12-20,0.011747107
1991-12-23,0.024954731
1991-12-24,0.006305365
1991-12-26,0.013703785
1991-12-27,0.003993596
1991-12-30,0.02113029
1991-12-31,0.004686213
1992-01-02,0.000407503
1992-01-03,0.004972518
1992-01-06,-0.003296313
1992-01-07,-0.00134074
1992-01-08,0.001675644
1992-01-09,-0.001172656
1992-01-10,-0.006028528
1992-01-13,-0.001832562
1992-01-14,0.014614889
1992-01-15,0.000784584
1992-01-16,-0.006102667
1992-01-17,0.001553036
1992-01-20,-0.005986465
1992-01-21,-0.008974729
1992-01-22,0.013216847
1992-01-23,-0.007610259
1992-01-24,0.001252348
1992-01-27,-0.001180055
1992-01-28,-7.23E-05
1992-01-29,-0.011196046
1992-01-30,0.003114509
1992-01-31,-0.00692348
1992-02-03,0.001833047
1992-02-04,0.010493429
1992-02-05,-2.42E-05
1992-02-06,-4.83E-05
1992-02-07,-0.006618928
1992-02-10,0.006498095
1992-02-11,-2.42E-05
1992-02-12,0.008111828
1992-02-13,-0.008281023
1992-02-14,-0.002929181
1992-02-18,-0.012441309
1992-02-19,0.002157816
1992-02-20,0.013720172
1992-02-21,-0.005985502
1992-02-24,0.002039578
1992-02-25,-0.004424356
1992-02-26,0.011867419
1992-02-27,-0.003593786
1992-02-28,-0.002806816
1992-03-02,-0.00060595
1992-03-03,0.000969345
1992-03-04,-0.008562654
1992-03-05,-0.006913148
1992-03-06,-0.005105135
1992-03-09,0.001902057
1992-03-10,0.004137427
1992-03-11,-0.007053746
1992-03-12,-0.000346569
1992-03-13,0.00481643
1992-03-16,0.001354296
1992-03-17,0.007818955
1992-03-18,-0.001050407
1992-03-19,0.001587399
1992-03-20,0.003653639
1992-03-23,-0.003385252
1992-03-24,-0.002515909
1992-03-25,-0.003331703
1992-03-26,0.000833967
1992-03-27,-0.010747491
1992-03-30,-0.001239926
1992-03-31,0.001710695
1992-04-01,0.001336766
1992-04-02,-0.009270256
1992-04-03,0.002618292
1992-04-06,0.010010739
1992-04-07,-0.018740049
1992-04-08,-0.008983607
1992-04-09,0.015444128
1992-04-10,0.009069174
1992-04-13,0.004417742
1992-04-14,0.015419319
1992-04-15,0.009388607
1992-04-16,-0.000576701
1992-04-20,-0.014185322
1992-04-21,0.000195017
1992-04-22,-0.001097467
1992-04-23,0.004358366
1992-04-24,-0.006287949
1992-04-27,-0.001394547
1992-04-28,0.001614561
1992-04-29,0.007087823
1992-04-30,0.007086139
1992-05-01,-0.005849101
1992-05-04,0.010561441
1992-05-05,-0.000167916
1992-05-06,-0.000119957
1992-05-07,-0.00225788
1992-05-08,0.000480827
1992-05-11,0.005847549
1992-05-12,-0.005270862
1992-05-13,0.000384274
1992-05-14,-0.007979888
1992-05-15,-0.007409871
1992-05-18,0.006610791
1992-05-19,0.008586849
1992-05-20,-0.00235645
1992-05-21,-0.006739237
1992-05-22,0.003435681
1992-05-26,-0.006323998
1992-05-27,0.001845601
1992-05-28,0.011026641
1992-05-29,-0.003340988
1992-06-01,0.004683849
1992-06-02,-0.009147873
1992-06-03,0.002632566
1992-06-04,-0.003213145
1992-06-05,0.000532211
1992-06-08,-0.000290262
1992-06-09,-0.008015394
1992-06-10,-0.006876243
1992-06-11,0.00441015
1992-06-12,0.001734224
1992-06-15,0.001292604
1992-06-16,-0.004813046
1992-06-17,-0.014952535
1992-06-18,-0.003236974
1992-06-19,0.006736041
1992-06-22,-0.000669087
1992-06-23,0.001585257
1992-06-24,-0.000495123
1992-06-25,-0.001784476
1992-06-26,0.00081828
1992-06-29,0.013515882
1992-06-30,-0.001958193
1992-07-01,0.011546741
1992-07-02,-0.002692053
1992-07-06,0.005014485
1992-07-07,-0.011373148
1992-07-08,0.002733576
1992-07-09,0.009581522
1992-07-10,0.000941063
1992-07-13,0.00060278
1992-07-14,0.006750371
1992-07-15,-0.001389588
1992-07-16,0.001054347
1992-07-17,-0.004608967
1992-07-20,-0.004509455
1992-07-21,2.42E-05
1992-07-22,-0.006863212
1992-07-23,0.002794622
1992-07-24,-0.001165501
1992-07-27,-0.000145783
1992-07-28,0.014426227
1992-07-29,0.011217742
1992-07-30,0.003994569
1992-07-31,0.000683857
1992-08-03,0.002072296
1992-08-04,-0.00171876
1992-08-05,-0.005126702
1992-08-06,-0.003796962
1992-08-07,-0.004074005
1992-08-10,0.001288322
1992-08-11,-0.001240577
1992-08-12,-0.00267725
1992-08-13,-0.000119687
1992-08-14,0.005205112
1992-08-17,0.001974663
1992-08-18,0.001425043
1992-08-19,-0.007504234
1992-08-20,0.000167374
1992-08-21,-0.00818624
1992-08-24,-0.010005292
1992-08-25,0.002164582
1992-08-26,0.004605399
1992-08-27,4.84E-05
1992-08-28,0.00316284
1992-08-31,-0.001954469
1992-09-01,0.00491508
1992-09-02,0.004580069
1992-09-03,0
1992-09-04,-0.002155535
1992-09-08,-0.006349839
1992-09-09,0.004622059
1992-09-10,0.008585386
1992-09-11,-0.000881446
1992-09-14,0.01347005
1992-09-15,-0.013017319
1992-09-16,0.000357275
1992-09-17,2.38E-05
1992-09-18,0.00711865
1992-09-21,-0.001869668
1992-09-22,-0.011915116
1992-09-23,0.000718925
1992-09-24,0.002464381
1992-09-25,-0.009894175
1992-09-28,0.005463508
1992-09-29,0.000431955
1992-09-30,0.002396359
1992-10-01,-0.003620716
1992-10-02,-0.014079288
1992-10-05,-0.007090148
1992-10-06,-0.000957349
1992-10-07,-0.00722185
1992-10-08,0.008620743
1992-10-09,-0.012561708
1992-10-12,0.011801149
1992-10-13,0.004554701
1992-10-14,0.000171009
1992-10-15,0.000561681
1992-10-16,0.005186721
1992-10-19,0.007862532
1992-10-20,0.001204152
1992-10-21,0.000457198
1992-10-22,-0.001854149
1992-10-23,-0.001930037
1992-10-26,0.009756644
1992-10-27,0.00078886
1992-10-28,0.003911192
1992-10-29,0.00173605
1992-10-30,-0.005193332
1992-11-02,0.009674083
1992-11-03,-0.006716771
1992-11-04,-0.006714241
1992-11-05,0.002944523
1992-11-06,-0.001818356
1992-11-09,0.002415778
1992-11-10,7.17E-05
1992-11-11,0.008515548
1992-11-12,0.001585668
1992-11-13,-0.001041051
1992-11-16,-0.004151303
1992-11-17,-0.003357346
1992-11-18,0.008502402
1992-11-19,0.001795714
1992-11-20,0.007150784
1992-11-23,-0.003592523
1992-11-24,0.005793311
1992-11-25,0.003734919
1992-11-27,0.002257521
1992-11-30,0.002762593
1992-12-01,-0.001322307
1992-12-02,-0.002068157
1992-12-03,4.65E-05
1992-12-04,0.004988583
1992-12-07,0.007493953
1992-12-08,0.003851891
1992-12-09,-0.003071143
1992-12-10,-0.002321066
1992-12-11,-0.002095882
1992-12-14,-0.002054076
1992-12-15,-0.000623982
1992-12-16,-0.002430304
1992-12-17,0.009020189
1992-12-18,0.013345546
1992-12-21,-0.001315223
1992-12-22,-0.000885348
1992-12-23,-0.002911276
1992-12-24,0.001684115
1992-12-28,-0.001410823
1992-12-29,-0.002667793
1992-12-30,0.001916059
1992-12-31,-0.007112422
1993-01-04,-0.000757671
1993-01-05,-0.002391575
1993-01-06,0.000414336
1993-01-07,-0.00876053
1993-01-08,-0.003907981
1993-01-11,0.004418612
1993-01-12,0.000208819
1993-01-13,0.004606116
1993-01-14,0.00669761
1993-01-15,0.002771766
1993-01-18,-0.00070939
1993-01-19,-0.003922158
1993-01-20,-0.00405297
1993-01-21,0.004879967
1993-01-22,0.001422671
1993-01-25,0.008902949
1993-01-26,-0.00013637
1993-01-27,-0.004191064
1993-01-28,0.001254605
1993-01-29,0.000273523
1993-02-01,0.008487513
1993-02-02,6.78E-05
1993-02-03,0.010452469
1993-02-04,0.005263405
1993-02-05,-0.001402353
1993-02-08,-0.002408619
1993-02-09,-0.005642775
1993-02-10,0.002018934
1993-02-11,0.003199502
1993-02-12,-0.006903999
1993-02-16,-0.024292877
1993-02-17,-0.001406811
1993-02-18,-0.003236249
1993-02-19,0.005357238
1993-02-22,0.002346285
1993-02-23,-0.001011448
1993-02-24,0.013863892
1993-02-25,0.00332877
1993-02-26,0.002348373
1993-03-01,-0.003094684
1993-03-02,0.013237487
1993-03-03,0.003031792
1993-03-04,-0.004282853
1993-03-05,-0.002753374
1993-03-08,0.019094295
1993-03-09,-0.000681986
1993-03-10,0.004238365
1993-03-11,-0.005735964
1993-03-12,-0.008610534
1993-03-15,0.003550588
1993-03-16,-0.00013292
1993-03-17,-0.006802445
1993-03-18,0.00795383
1993-03-19,-0.003791285
1993-03-22,-0.002891911
1993-03-23,-0.000267368
1993-03-24,-0.001538753
1993-03-25,0.006251759
1993-03-26,-0.006899188
1993-03-29,0.006655191
1993-03-30,0.002658574
1993-03-31,-0.000663981
1993-04-01,-0.003037797
1993-04-02,-0.019985189
1993-04-05,0.002036937
1993-04-06,-0.002558154
1993-04-07,0.003552482
1993-04-08,-0.002012278
1993-04-12,0.014670959
1993-04-13,0.001893961
1993-04-14,-0.001247383
1993-04-15,-0.000579671
1993-04-16,0.001203557
1993-04-19,-0.0033021
1993-04-20,-0.005288172
1993-04-21,-0.003308094
1993-04-22,-0.009444181
1993-04-23,-0.005544858
1993-04-26,-0.008017778
1993-04-27,0.010257677
1993-04-28,2.28E-05
1993-04-29,0.001984241
1993-04-30,0.00295764
1993-05-03,0.005143613
1993-05-04,0.003587104
1993-05-05,0.00105788
1993-05-06,-0.002838543
1993-05-07,-0.002145512
1993-05-10,0.001107207
1993-05-11,0.003516844
1993-05-12,0.000989698
1993-05-13,-0.012601549
1993-05-14,0.000751033
1993-05-17,0.001841056
1993-05-18,-0.000113547
1993-05-19,0.016331215
1993-05-20,0.006724885
1993-05-21,-0.010597692
1993-05-24,0.004833089
1993-05-25,0.001895524
1993-05-26,0.0101742
1993-05-27,-0.002274108
1993-05-28,-0.004919132
1993-06-01,0.008052963
1993-06-02,4.41E-05
1993-06-03,-0.003001084
1993-06-04,-0.005384756
1993-06-07,-0.005279879
1993-06-08,-0.006678644
1993-06-09,0.002403172
1993-06-10,-0.000897706
1993-06-11,0.004212231
1993-06-14,0.00100562
1993-06-15,-0.003221551
1993-06-16,0.002595951
1993-06-17,0.002477763
1993-06-18,-0.010894282
1993-06-21,0.005708522
1993-06-22,-0.000650115
1993-06-23,-0.006163417
1993-06-24,0.007709549
1993-06-25,0.002191855
1993-06-28,0.00945029
1993-06-29,-0.002570525
1993-06-30,-0.000355074
1993-07-01,-0.003357237
1993-07-02,-0.007107287
1993-07-06,-0.009940686
1993-07-07,0.003166492
1993-07-08,0.013034835
1993-07-09,-0.001182046
1993-07-12,0.001939605
1993-07-13,-0.001984238
1993-07-14,0.00443124
1993-07-15,-0.001912599
1993-07-16,-0.007754489
1993-07-19,0.000627958
1993-07-20,0.002865652
1993-07-21,-0.000290668
1993-07-22,-0.005988646
1993-07-23,0.005809731
1993-07-26,0.00444103
1993-07-27,-0.00189451
1993-07-28,-0.002345243
1993-07-29,0.006797214
1993-07-30,-0.004697405
1993-08-02,0.004497492
1993-08-03,-0.001956817
1993-08-04,-0.00162618
1993-08-05,-0.000914495
1993-08-06,0.00122657
1993-08-09,0.004536365
1993-08-10,-0.002821691
1993-08-11,0.00224467
1993-08-12,-0.003335486
1993-08-13,0.002624849
1993-08-16,0.004963889
1993-08-17,0.001656525
1993-08-18,0.006401465
1993-08-19,0.000854823
1993-08-20,-0.000591722
1993-08-23,-0.002040839
1993-08-24,0.009923579
1993-08-25,0.000782694
1993-08-26,0.001975749
1993-08-27,-0.001085093
1993-08-30,0.002948703
1993-08-31,0.003587409
1993-09-01,-0.000884851
1993-09-02,-0.004002385
1993-09-03,8.67E-05
1993-09-07,-0.006131387
1993-09-08,-0.004086678
1993-09-09,0.001859652
1993-09-10,0.009181762
1993-09-13,0.000736106
1993-09-14,-0.004685678
1993-09-15,0.003689641
1993-09-16,-0.004712125
1993-09-17,-0.00130682
1993-09-20,-0.008272468
1993-09-21,-0.004625559
1993-09-22,0.007149566
1993-09-23,0.003370027
1993-09-24,-0.00024034
1993-09-27,0.0090709
1993-09-28,-0.00058484
1993-09-29,-0.003081466
1993-09-30,-0.002567898
1993-10-01,0.005107541
1993-10-04,0.000130064
1993-10-05,-0.00030351
1993-10-06,-0.000997896
1993-10-07,-0.003391603
1993-10-08,0.002457885
1993-10-11,0.00123753
1993-10-12,0.000520607
1993-10-13,0.000802072
1993-10-14,0.01150478
1993-10-15,0.005703133
1993-10-18,-0.002238926
1993-10-19,-0.004793196
1993-10-20,-0.000300339
1993-10-21,-0.001524538
1993-10-22,-0.004501262
1993-10-25,0.002005456
1993-10-26,0.000215401
1993-10-27,0.000667449
1993-10-28,0.006692862
1993-10-29,0.000213776
1993-11-01,0.002710983
1993-11-02,-0.00140794
1993-11-03,-0.011637775
1993-11-04,-0.012015223
1993-11-05,0.004536243
1993-11-08,0.001391637
1993-11-09,0.000260717
1993-11-10,0.007337298
1993-11-11,-0.002331708
1993-11-12,0.00592655
1993-11-15,-0.00353015
1993-11-16,0.006426744
1993-11-17,-0.004143638
1993-11-18,-0.002563469
1993-11-19,-0.002202501
1993-11-22,-0.007529355
1993-11-23,0.004129722
1993-11-24,0.002880692
1993-11-26,0.001512827
1993-11-29,-0.002508218
1993-11-30,-0.000238175
1993-12-01,0.000216525
1993-12-02,0.002637839
1993-12-03,0.003836212
1993-12-06,0.003307137
1993-12-07,0.000707252
1993-12-08,-0.001007449
1993-12-09,-0.00453535
1993-12-10,-0.000538729
1993-12-13,0.003807971
1993-12-14,-0.005685015
1993-12-15,-0.002638125
1993-12-16,0.003242615
1993-12-17,0.006539627
1993-12-20,-0.001137059
1993-12-21,-0.001181335
1993-12-22,0.004331889
1993-12-23,0.000128383
1993-12-27,0.00673834
1993-12-28,0.000849726
1993-12-29,-0.000764721
1993-12-30,-0.004131093
1993-12-31,-0.00468405
1994-01-03,-0.002167639
1994-01-04,0.003110489
1994-01-05,0.001412611
1994-01-06,-0.000920111
1994-01-07,0.005933722
1994-01-10,0.011363157
1994-01-11,-0.002401518
1994-01-12,8.44E-05
1994-01-13,-0.003591654
1994-01-14,0.00515106
1994-01-17,-0.003395875
1994-01-18,0.002005172
1994-01-19,0.000105424
1994-01-20,0.001432665
1994-01-21,-0.000547541
1994-01-24,-0.005809732
1994-01-25,-0.002227196
1994-01-26,0.004829904
1994-01-27,0.008103175
1994-01-28,0.003452789
1994-01-31,0.006060562
1994-02-01,-0.004140534
1994-02-02,0.00494999
1994-02-03,-0.002679936
1994-02-04,-0.02293582
1994-02-07,0.004142024
1994-02-08,-0.001506136
1994-02-09,0.003644767
1994-02-10,-0.008155509
1994-02-11,0.002662097
1994-02-14,0.000106337
1994-02-15,0.004858137
1994-02-16,0.000571241
1994-02-17,-0.005195478
1994-02-18,-0.005650154
1994-02-22,0.00802858
1994-02-23,-0.00163456
1994-02-24,-0.013754963
1994-02-25,0.003891097
1994-02-28,0.002293161
1994-03-01,-0.00579662
1994-03-02,0.000796341
1994-03-03,-0.003880068
1994-03-04,0.003729457
1994-03-07,0.00465841
1994-03-08,-0.002208429
1994-03-09,0.002529639
1994-03-10,-0.006788717
1994-03-11,0.005460383
1994-03-14,0.002034632
1994-03-15,-0.000813356
1994-03-16,0.005147219
1994-03-17,0.003147867
1994-03-18,0.000339717
1994-03-21,-0.005363998
1994-03-22,0.000554761
1994-03-23,-0.000554761
1994-03-24,-0.008982899
1994-03-25,-0.008152013
1994-03-28,-0.001260075
1994-03-29,-0.016482926
1994-03-30,-0.015434089
1994-03-31,0.00049365
1994-04-04,-0.01548596
1994-04-05,0.02112318
1994-04-06,-0.000535511
1994-04-07,0.006296395
1994-04-08,-0.008418945
1994-04-11,0.006176369
1994-04-12,-0.005125702
1994-04-13,-0.002931208
1994-04-14,0.000268865
1994-04-15,-0.000448149
1994-04-18,-0.008372393
1994-04-19,0.000180791
1994-04-20,-0.001311476
1994-04-21,0.01520199
1994-04-22,-0.002454372
1994-04-25,0.011284746
1994-04-26,-0.001857216
1994-04-28,-0.006148948
1994-04-29,0.004022183
1994-05-02,0.004668512
1994-05-03,2.21E-05
1994-05-04,-0.00289583
1994-05-05,-0.000752962
1994-05-06,-0.007918191
1994-05-09,-0.012357764
1994-05-10,0.008307771
1994-05-11,-0.010186004
1994-05-12,0.005105971
1994-05-13,0.000878487
1994-05-16,0.000787729
1994-05-17,0.010919044
1994-05-18,0.009567544
1994-05-19,0.006130742
1994-05-20,-0.003423308
1994-05-23,-0.00378805
1994-05-24,0.00354622
1994-05-25,0.003358396
1994-05-26,0.001576528
1994-05-27,0.000590558
1994-05-31,-0.001816531
1994-06-01,0.002472297
1994-06-02,4.37E-05
1994-06-03,0.005404358
1994-06-06,-0.00272032
1994-06-07,-0.001461144
1994-06-08,-0.002512921
1994-06-09,0.001748787
1994-06-10,0.001767537
1994-06-13,0.000937054
1994-06-14,0.007097385
1994-06-15,-0.003813738
1994-06-16,0.002861666
1994-06-17,-0.00756213
1994-06-20,-0.006499427
1994-06-21,-0.009130872
1994-06-22,0.003869846
1994-06-23,-0.007665759
1994-06-24,-0.015306821
1994-06-27,0.010133666
1994-06-28,-0.002775976
1994-06-29,0.003491108
1994-06-30,-0.007534513
1994-07-01,0.004334796
1994-07-05,0.000380923
1994-07-06,-0.000537815
1994-07-07,0.005030698
1994-07-08,0.002605995
1994-07-11,-0.00331993
1994-07-12,-0.000245533
1994-07-13,0.001739752
1994-07-14,0.010375423
1994-07-15,0.001652765
1994-07-18,0.00233126
1994-07-19,-0.002992038
1994-07-20,-0.004991948
1994-07-21,0.002233995
1994-07-22,0.001104094
1994-07-25,0.002512786
1994-07-26,-0.001961195
1994-07-27,-0.001744065
1994-07-28,0.003683245
1994-07-29,0.008811016
1994-08-01,0.005983026
1994-08-02,-0.000976594
1994-08-03,0.001930565
1994-08-04,-0.00663154
1994-08-05,-0.002861857
1994-08-08,0.001748673
1994-08-09,6.55E-05
1994-08-10,0.005183954
1994-08-11,-0.003089713
1994-08-12,0.006646275
1994-08-15,-0.001538179
1994-08-16,0.008162077
1994-08-17,0.000344019
1994-08-18,-0.004308773
1994-08-19,0.001100502
1994-08-22,-0.002937367
1994-08-23,0.004725795
1994-08-24,0.009683646
1994-08-25,-0.002027511
1994-08-26,0.01214607
1994-08-29,0.001665982
1994-08-30,0.003113629
1994-08-31,-0.001219051
1994-09-01,-0.004891119
1994-09-02,-0.00461787
1994-09-06,0.001845469
1994-09-07,-0.001845469
1994-09-08,0.004554465
1994-09-09,-0.01053849
1994-09-12,-0.004216661
1994-09-13,0.002784562
1994-09-14,0.002755499
1994-09-15,0.012738486
1994-09-16,-0.007653314
1994-09-19,-0.000721838
1994-09-20,-0.016035282
1994-09-21,-0.004108913
1994-09-22,-0.000411821
1994-09-23,-0.003474714
1994-09-26,0.00249867
1994-09-27,0.002665599
1994-09-28,0.00602015
1994-09-29,-0.005609024
1994-09-30,0.001016271
1994-10-03,-0.002098546
1994-10-04,-0.015606048
1994-10-05,-0.002356544
1994-10-06,-0.002561047
1994-10-07,0.006038852
1994-10-10,0.008620177
1994-10-11,0.014597537
1994-10-12,-0.000687241
1994-10-13,0.004971829
1994-10-14,0.002796488
1994-10-17,-0.000298488
1994-10-18,-0.002775941
1994-10-19,0.005586726
1994-10-20,-0.007320255
1994-10-21,-0.004207188
1994-10-24,-0.008771607
1994-10-25,0.001517846
1994-10-26,0.002358926
1994-10-27,0.006957711
1994-10-28,0.016858278
1994-10-31,-0.003001736
1994-11-01,-0.008354907
1994-11-02,-0.004085873
1994-11-03,0.002996513
1994-11-04,-0.012105202
1994-11-07,0.001707462
1994-11-08,0.005556048
1994-11-09,-0.000537028
1994-11-10,-0.002215603
1994-11-11,-0.004359468
1994-11-14,0.007949287
1994-11-15,-0.002169548
1994-11-16,0.001267931
1994-11-17,-0.004412452
1994-11-18,-0.004540352
1994-11-21,-0.006893055
1994-11-22,-0.018076429
1994-11-23,-0.000355548
1994-11-25,0.005231552
1994-11-28,0.004125992
1994-11-29,0.002221417
1994-11-30,-0.00325683
1994-12-01,-0.010569447
1994-12-02,0.00970946
1994-12-05,4.41E-05
1994-12-06,-0.000463356
1994-12-07,-0.004157734
1994-12-08,-0.01289218
1994-12-09,0.003384098
1994-12-12,0.005600006
1994-12-13,0.00151175
1994-12-14,0.010650622
1994-12-15,0.00081291
1994-12-16,0.007569993
1994-12-19,-0.001941727
1994-12-20,-0.001770473
1994-12-21,0.005476118
1994-12-22,0.000152291
1994-12-23,0.000326261
1994-12-27,0.005724834
1994-12-28,-0.003487381
1994-12-29,0.000672429
1994-12-30,-0.004128466
1995-01-03,-0.00034844
1995-01-04,0.003478945
1995-01-05,-0.000803431
1995-01-06,0.000738312
1995-01-09,0.000325553
1995-01-10,0.001842799
1995-01-11,-4.33E-05
1995-01-12,-4.33E-05
1995-01-13,0.009335888
1995-01-16,0.007291421
1995-01-17,0.001426397
1995-01-18,-0.000723589
1995-01-19,-0.005893297
1995-01-20,-0.00465801
1995-01-23,0.002235118
1995-01-24,8.59E-05
1995-01-25,0.003385838
1995-01-26,0.001880825
1995-01-27,0.004410315
1995-01-30,-0.004004692
1995-01-31,0.004068467
1995-02-01,-4.25E-05
1995-02-02,0.005067919
1995-02-03,0.012318326
1995-02-06,0.005188647
1995-02-07,-0.000686106
1995-02-08,0.000790021
1995-02-09,-0.002080344
1995-02-10,0.002641295
1995-02-13,0.000394555
1995-02-14,0.001866833
1995-02-15,0.004115445
1995-02-16,0.001402409
1995-02-17,-0.006720525
1995-02-21,0.001554904
1995-02-22,0.004856435
1995-02-23,0.003786091
1995-02-24,0.002461489
1995-02-27,-0.008848523
1995-02-28,0.007372356
1995-03-01,-0.003576424
1995-03-02,-0.001071304
1995-03-03,0.000597599
1995-03-06,0.000432522
1995-03-07,-0.007253971
1995-03-08,0.002113421
1995-03-09,4.14E-05
1995-03-10,0.013179593
1995-03-13,0.000979972
1995-03-14,0.005778599
1995-03-15,-0.002051241
1995-03-16,0.007150918
1995-03-17,0.000222014
1995-03-20,0.001250429
1995-03-21,-0.002158978
1995-03-22,0.001211216
1995-03-23,0.000564732
1995-03-24,0.010071104
1995-03-27,0.004441486
1995-03-28,0.00139013
1995-03-29,-0.001549125
1995-03-30,-0.00179044
1995-03-31,-0.00301118
1995-04-03,0.002274179
1995-04-04,0.006732294
1995-04-05,0.000652942
1995-04-06,0.001008254
1995-04-07,0.000671605
1995-04-10,0.001164363
1995-04-11,-0.002923343
1995-04-12,0.003238869
1995-04-13,0.004053528
1995-04-17,-0.006106228
1995-04-18,-0.001502719
1995-04-19,-0.000890833
1995-04-20,0.000732521
1995-04-21,0.006313028
1995-04-24,0.008615848
1995-04-25,-0.001541479
1995-04-26,0.001092939
1995-04-27,0.001734538
1995-04-28,0.00225624
1995-05-01,-0.000874661
1995-05-02,0.001166045
1995-05-03,0.010856444
1995-05-04,0.000115272
1995-05-05,-0.00080718
1995-05-08,0.007355791
1995-05-09,-0.000763709
1995-05-10,0.001526834
1995-05-11,1.91E-05
1995-05-12,0.002247791
1995-05-15,0.004158405
1995-05-16,0.000852329
1995-05-17,-0.0021227
1995-05-18,-0.014312574
1995-05-19,-0.000750888
1995-05-22,0.008553617
1995-05-23,0.009389562
